date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:11:26	49403/49403	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2010:19:42%20GMT	https://demo.themewinter.com/html/vinazine/single-post-8.html	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/single-post-8.html	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:26	50409/50409	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2010:22:02%20GMT	https://demo.themewinter.com/html/vinazine/single-post-9.html	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/single-post-9.html	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:26	49210/49210	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2010:24:50%20GMT	https://demo.themewinter.com/html/vinazine/single-post-10.html	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/single-post-10.html	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:27	40043/40043	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Sep%202018%2010:23:56%20GMT	https://demo.themewinter.com/html/vinazine/author.html	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/author.html	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:27	34432/34432	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jun%202019%2023:36:17%20GMT	https://demo.themewinter.com/html/vinazine/contact.html	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/contact.html	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:27	26873/26873	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Jan%202019%2007:20:12%20GMT	https://demo.themewinter.com/html/vinazine/login.html	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/login.html	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:27	27922/27922	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Jan%202019%2007:20:30%20GMT	https://demo.themewinter.com/html/vinazine/registration.html	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/registration.html	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:27	25861/25861	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Sep%202018%2011:41:58%20GMT	https://demo.themewinter.com/html/vinazine/404.html	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/404.html	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:28	247748/247748	---M--	200	added ('OK')	image/jpeg	etag:%223c7c4-5b9a06c6-85824630f33f40d7;;;%22	https://demo.themewinter.com/html/vinazine/images/news/travel/travel1.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/travel/travel1.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:28	14877/14877	---M--	200	added ('OK')	image/jpeg	etag:%223a1d-5c3b2c48-24d85abd6c0e109;;;%22	https://demo.themewinter.com/html/vinazine/images/avater/author1.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/avater/author1.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:28	108298/108298	---M--	200	added ('OK')	image/jpeg	etag:%221a70a-5b9de336-3e7c506a25e6f95f;;;%22	https://demo.themewinter.com/html/vinazine/images/news/travel/travel10.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/travel/travel10.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:28	75038/75038	---M--	200	added ('OK')	image/jpeg	etag:%221251e-5b9a06c6-adaf2dc9eebe84ef;;;%22	https://demo.themewinter.com/html/vinazine/images/news/music/music1.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/music/music1.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:28	154765/154765	---M--	200	added ('OK')	image/jpeg	etag:%2225c8d-5b9a06c6-7646e54e6c6dbd2f;;;%22	https://demo.themewinter.com/html/vinazine/images/news/sports/sports2.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/sports/sports2.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:29	116354/116354	---M--	200	added ('OK')	image/jpeg	etag:%221c682-5b9a06c6-8be4a9f22651eb9b;;;%22	https://demo.themewinter.com/html/vinazine/images/news/fashion/fashion4.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/fashion/fashion4.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:29	81184/81184	---M--	200	added ('OK')	image/jpeg	etag:%2213d20-5ba0d84a-7540677c3cd6b2de;;;%22	https://demo.themewinter.com/html/vinazine/images/news/travel/travel6.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/travel/travel6.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:29	72973/72973	---M--	200	added ('OK')	image/jpeg	etag:%2211d0d-5b9a06c6-1900cb9792082e4a;;;%22	https://demo.themewinter.com/html/vinazine/images/news/sports/sports1.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/sports/sports1.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:29	100080/100080	---M--	200	added ('OK')	image/jpeg	etag:%22186f0-5b9de336-de490065fdb3e223;;;%22	https://demo.themewinter.com/html/vinazine/images/news/sports/sports4.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/sports/sports4.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:29	82867/82867	---M--	200	added ('OK')	image/jpeg	etag:%22143b3-5b9a06c6-86eb135923dfec83;;;%22	https://demo.themewinter.com/html/vinazine/images/banner/sidebar-banner4.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/banner/sidebar-banner4.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:30	119140/119140	---M--	200	added ('OK')	image/jpeg	etag:%221d164-5b9a06c6-996a102fdea31641;;;%22	https://demo.themewinter.com/html/vinazine/images/news/fashion/fashion1.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/fashion/fashion1.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:30	172514/172514	---M--	200	added ('OK')	image/jpeg	etag:%222a1e2-5b9a06c6-d207a0d6add42a11;;;%22	https://demo.themewinter.com/html/vinazine/images/news/music/music2.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/music/music2.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:30	72174/72174	---M--	200	added ('OK')	image/jpeg	etag:%22119ee-5b9a06c6-21da26f184ab7cc6;;;%22	https://demo.themewinter.com/html/vinazine/images/banner/banner2.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/banner/banner2.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:30	120722/120722	---M--	200	added ('OK')	image/jpeg	etag:%221d792-5b9a06c6-82a1f6742909535c;;;%22	https://demo.themewinter.com/html/vinazine/images/news/fashion/fashion3.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/fashion/fashion3.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:31	58912/58912	---M--	200	added ('OK')	image/jpeg	etag:%22e620-5b9a06c6-c261e957e1e7f1be;;;%22	https://demo.themewinter.com/html/vinazine/images/news/fashion/fashion2.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/fashion/fashion2.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:31	108377/108377	---M--	200	added ('OK')	image/jpeg	etag:%221a759-5b9de336-a833de04d8b35656;;;%22	https://demo.themewinter.com/html/vinazine/images/news/sports/sports3.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/sports/sports3.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:31	37343/37343	---M--	200	added ('OK')	image/jpeg	etag:%2291df-5b9a06c6-ce0a92e8d9587206;;;%22	https://demo.themewinter.com/html/vinazine/images/banner/sidebar-banner1.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/banner/sidebar-banner1.jpg	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:31	86663/86663	---M-Z	200	added ('OK')	application/javascript	etag:%2215287-5b9a06c6-2ba76e0c7e8dc9af;gz%22	https://demo.themewinter.com/html/vinazine/js/jquery.min.js	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/js/jquery.min.js	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:31	20463/20463	---M-Z	200	added ('OK')	application/javascript	etag:%224fef-5b9a06c6-94c13bd61f78ccce;gz%22	https://demo.themewinter.com/html/vinazine/js/navigation.js	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/js/navigation.js	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:32	19241/19241	---M-Z	200	added ('OK')	application/javascript	etag:%224b29-5b9a06c6-64383302628d046d;gz%22	https://demo.themewinter.com/html/vinazine/js/popper.min.js	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/js/popper.min.js	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:32	20219/20219	---M-Z	200	added ('OK')	application/javascript	etag:%224efb-5b9a06c6-69146467444f6ef4;gz%22	https://demo.themewinter.com/html/vinazine/js/jquery.magnific-popup.min.js	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/js/jquery.magnific-popup.min.js	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:32	50570/50570	---M-Z	200	added ('OK')	application/javascript	etag:%22c58a-5b9a06c6-d398e0dc281345b6;gz%22	https://demo.themewinter.com/html/vinazine/js/bootstrap.min.js	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/js/bootstrap.min.js	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:33	50656/50656	---M-Z	200	added ('OK')	application/javascript	etag:%22c5e0-5b9a06c6-8283d5c8b5d63a22;gz%22	https://demo.themewinter.com/html/vinazine/js/owl-carousel.2.3.0.min.js	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/js/owl-carousel.2.3.0.min.js	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:33	40478/40478	---M-Z	200	added ('OK')	application/javascript	etag:%229e1e-5b9a06c6-b8ff98ca930b5be8;gz%22	https://demo.themewinter.com/html/vinazine/js/slick.min.js	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/js/slick.min.js	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:33	10850/10850	---M-Z	200	added ('OK')	application/javascript	etag:%222a62-5b9a06c6-8bed1126212e6395;gz%22	https://demo.themewinter.com/html/vinazine/js/smoothscroll.js	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/js/smoothscroll.js	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:33	16321/16321	---M-Z	200	added ('OK')	application/javascript	etag:%223fc1-5c3c38d8-bdc032ae4fcb6c68;gz%22	https://demo.themewinter.com/html/vinazine/js/main.js	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/js/main.js	(from https://demo.themewinter.com/html/vinazine/?fbclid=IwAR10pNk6zl9genocMJdzcKpWZDYsK4tLqYzmvyOW-cYZnenRkWa6C-F5SkA)
00:11:34	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5b9a06c6-c3001bb7af2f05b8;;;%22	https://demo.themewinter.com/html/vinazine/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/fonts/fontawesome-webfont3e6e.eot	(from https://demo.themewinter.com/html/vinazine/css/font-awesome.min.css)
00:11:34	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5b9a06c6-c3001bb7af2f05b8;;;%22	https://demo.themewinter.com/html/vinazine/fonts/fontawesome-webfont.eot?	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/fonts/fontawesome-webfontd41d.eot	(from https://demo.themewinter.com/html/vinazine/css/font-awesome.min.css)
00:11:34	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5b9a06c6-147ce3ec599e8488;;;%22	https://demo.themewinter.com/html/vinazine/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/fonts/fontawesome-webfont3e6e.woff2	(from https://demo.themewinter.com/html/vinazine/css/font-awesome.min.css)
00:11:34	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5b9a06c6-ee7bda9b829130b6;;;%22	https://demo.themewinter.com/html/vinazine/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/fonts/fontawesome-webfont3e6e.woff	(from https://demo.themewinter.com/html/vinazine/css/font-awesome.min.css)
00:11:34	165548/165548	---MCZ	200	added ('OK')	font/ttf	etag:W/%22286ac-5b9a06c6-7cdaa921f71ed4b2;;;%22	https://demo.themewinter.com/html/vinazine/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/fonts/fontawesome-webfont3e6e.ttf	(from https://demo.themewinter.com/html/vinazine/css/font-awesome.min.css)
00:11:35	447050/447050	---M-Z	200	added ('OK')	image/svg+xml	etag:%226d24a-5b9a06c6-73f69bdd4765dc6e;gz%22	https://demo.themewinter.com/html/vinazine/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/fonts/fontawesome-webfont3e6e.svg	(from https://demo.themewinter.com/html/vinazine/css/font-awesome.min.css)
00:11:35	9776/9776	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222630-5ba32144-2c311f378547f1f9;;;%22	https://demo.themewinter.com/html/vinazine/fonts/icofonts/icomoon.eot?ksklqv	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/fonts/icofonts/icomoon3c3e.eot	(from https://demo.themewinter.com/html/vinazine/css/icofonts.css)
00:11:35	9612/9612	---MCZ	200	added ('OK')	font/ttf	etag:W/%22258c-5ba32144-6818cb64f1c2387;;;%22	https://demo.themewinter.com/html/vinazine/fonts/icofonts/icomoon.ttf?ksklqv	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/fonts/icofonts/icomoon3c3e.ttf	(from https://demo.themewinter.com/html/vinazine/css/icofonts.css)
00:11:35	9688/9688	---M--	200	added ('OK')	font/woff	etag:%2225d8-5ba32144-9fc0de3e7565194c;;;%22	https://demo.themewinter.com/html/vinazine/fonts/icofonts/icomoon.woff?ksklqv	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/fonts/icofonts/icomoon3c3e.woff	(from https://demo.themewinter.com/html/vinazine/css/icofonts.css)
00:11:35	36449/36449	---M-Z	200	added ('OK')	image/svg+xml	etag:%228e61-5ba32144-a41bb21cb9b45cc6;gz%22	https://demo.themewinter.com/html/vinazine/fonts/icofonts/icomoon.svg?ksklqv	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/fonts/icofonts/icomoon3c3e.svg	(from https://demo.themewinter.com/html/vinazine/css/icofonts.css)
00:11:36	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20Apr%202022%2023:11:36%20GMT	https://demo.themewinter.com/html/vinazine/css/owl.video.play.png	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/css/owl.video.play.png	(from https://demo.themewinter.com/html/vinazine/css/owlcarousel.min.css)
00:11:36	1513/1513	---M--	200	added ('OK')	image/png	etag:%225e9-5b9a06c6-11fe95c0bdf70f4c;;;%22	https://demo.themewinter.com/html/vinazine/images/icon/angle.png	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/icon/angle.png	(from https://demo.themewinter.com/html/vinazine/css/style.css)
00:11:37	247988/247988	---M-Z	200	added ('OK')	text/css	etag:%223c8b4-5b9a06c6-92681c0606c6214e;gz%22	https://demo.themewinter.com/html/vinazine/css/uikit.min.css	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/css/uikit.min.css	(from https://demo.themewinter.com/html/vinazine/index-2.html)
00:11:37	1290/1290	---M-Z	200	added ('OK')	text/css	etag:%2250a-5c11f512-312dd0ab587d918c;gz%22	https://demo.themewinter.com/html/vinazine/css/colors/color-1.css	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/css/colors/color-1.css	(from https://demo.themewinter.com/html/vinazine/index-2.html)
00:11:37	3313/3313	---M--	200	added ('OK')	image/png	etag:%22cf1-5b9a06c6-12db9b7f70b444a9;;;%22	https://demo.themewinter.com/html/vinazine/images/logo/logo-v2.png	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/logo/logo-v2.png	(from https://demo.themewinter.com/html/vinazine/index-2.html)
00:11:37	95941/95941	---M--	200	added ('OK')	image/jpeg	etag:%22176c5-5b9a06c6-310de77d74c970eb;;;%22	https://demo.themewinter.com/html/vinazine/images/banner/banner3.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/banner/banner3.jpg	(from https://demo.themewinter.com/html/vinazine/index-2.html)
00:11:38	95580/95580	---M--	200	added ('OK')	image/jpeg	etag:%221755c-5b9a06c6-97295f8c95fb688e;;;%22	https://demo.themewinter.com/html/vinazine/images/news/tech/tech5.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/tech/tech5.jpg	(from https://demo.themewinter.com/html/vinazine/index-2.html)
00:11:38	95876/95876	---M--	200	added ('OK')	image/jpeg	etag:%2217684-5ba0d84a-852448c2fe9e09b9;;;%22	https://demo.themewinter.com/html/vinazine/images/news/travel/travel8.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/travel/travel8.jpg	(from https://demo.themewinter.com/html/vinazine/index-2.html)
00:11:38	31655/31655	---M--	200	added ('OK')	image/jpeg	etag:%227ba7-5b9a06c6-c751951e8db9624e;;;%22	https://demo.themewinter.com/html/vinazine/images/banner/sidebar-banner2.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/banner/sidebar-banner2.jpg	(from https://demo.themewinter.com/html/vinazine/index-2.html)
00:11:38	77235/77235	---M--	200	added ('OK')	image/jpeg	etag:%2212db3-5b9a06c6-84db79a55096959a;;;%22	https://demo.themewinter.com/html/vinazine/images/news/travel/travel9.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/travel/travel9.jpg	(from https://demo.themewinter.com/html/vinazine/index-2.html)
00:11:39	65325/65325	---M-Z	200	added ('OK')	application/javascript	etag:%22ff2d-5b9a06c6-858ae215e83f7d2;gz%22	https://demo.themewinter.com/html/vinazine/js/uikit-icons.js	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/js/uikit-icons.js	(from https://demo.themewinter.com/html/vinazine/index-2.html)
00:11:39	130191/130191	---M-Z	200	added ('OK')	application/javascript	etag:%221fc8f-5b9a06c6-cada641a3f553519;gz%22	https://demo.themewinter.com/html/vinazine/js/uikit.min.js	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/js/uikit.min.js	(from https://demo.themewinter.com/html/vinazine/index-2.html)
00:11:39	883/883	---M-Z	200	added ('OK')	text/css	etag:%22373-5c11f57e-495c022e211cdc2a;gz%22	https://demo.themewinter.com/html/vinazine/css/colors/color-2.css	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/css/colors/color-2.css	(from https://demo.themewinter.com/html/vinazine/index-3.html)
00:11:40	5282/5282	---M--	200	added ('OK')	image/png	etag:%2214a2-5b9a06c6-6e6d63e7630cd974;;;%22	https://demo.themewinter.com/html/vinazine/images/logo/logo_big.png	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/logo/logo_big.png	(from https://demo.themewinter.com/html/vinazine/index-3.html)
00:11:41	64015/64015	---M--	200	added ('OK')	image/jpeg	etag:%22fa0f-5b9a06c6-22880d5b9203af8d;;;%22	https://demo.themewinter.com/html/vinazine/images/news/health/health8.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/health/health8.jpg	(from https://demo.themewinter.com/html/vinazine/index-3.html)
00:11:42	112093/112093	---M--	200	added ('OK')	image/jpeg	etag:%221b5dd-5b9a06c6-4af954874d0d7b4c;;;%22	https://demo.themewinter.com/html/vinazine/images/news/health/health7.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/health/health7.jpg	(from https://demo.themewinter.com/html/vinazine/index-3.html)
00:11:42	86830/86830	---M--	200	added ('OK')	image/png	etag:%221532e-5b9a06c6-e13a2e2afdf100ac;;;%22	https://demo.themewinter.com/html/vinazine/images/banner/sidebar-banner3.png	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/banner/sidebar-banner3.png	(from https://demo.themewinter.com/html/vinazine/index-3.html)
00:11:42	111574/111574	---M--	200	added ('OK')	image/jpeg	etag:%221b3d6-5b9a06c6-aa626ffc98488021;;;%22	https://demo.themewinter.com/html/vinazine/images/news/foods/food8.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/foods/food8.jpg	(from https://demo.themewinter.com/html/vinazine/index-3.html)
00:11:42	107725/107725	---M--	200	added ('OK')	image/jpeg	etag:%221a4cd-5b9a06c6-1ded4fb4c6204c2f;;;%22	https://demo.themewinter.com/html/vinazine/images/news/health/health4.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/health/health4.jpg	(from https://demo.themewinter.com/html/vinazine/index-3.html)
00:11:43	1115/1115	---M-Z	200	added ('OK')	text/css	etag:%2245b-5c11f5e6-973620f2d86d0f4e;gz%22	https://demo.themewinter.com/html/vinazine/css/colors/color-3.css	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/css/colors/color-3.css	(from https://demo.themewinter.com/html/vinazine/index-4.html)
00:11:43	137345/137345	---M--	200	added ('OK')	image/jpeg	etag:%2221881-5b9de336-dd835fad4548d5b3;;;%22	https://demo.themewinter.com/html/vinazine/images/news/fashion/fashion5.jpg	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/news/fashion/fashion5.jpg	(from https://demo.themewinter.com/html/vinazine/index-4.html)
00:11:43	40547/40547	---M--	200	added ('OK')	image/png	etag:%229e63-5b9a06c6-8b52de3ce5761331;;;%22	https://demo.themewinter.com/html/vinazine/images/banner/banner4.png	C:/Mes%20Sites%20Web/MIRACLE/demo.themewinter.com/html/vinazine/images/banner/banner4.png	(from https://demo.themewinter.com/html/vinazine/index-4.html)
